snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max
8.5,hyb8,3573,0.006933214178660797,0.055975370836831795,3.8726560313462075,13556.825916596697,125614.79999999983,165373.0,167263.0,16.946032395745874,157.0184999999998,206.71625,209.07875,0.006933990464314045,0.05793450881612091,0.05793450881612091,5397.716204869857,11433.0,11433.0,11433.0,8159.10971172684,114181.79999999983,153940.0,155830.0,1924.2460117548278,34370.0,34370.0,34370.0,1924.411698852505,34370.0,34370.0,34370.0,33214.159420289856,34370.0,34370.0,34370.0,33217.0193236715,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hyb15,8364,0.005255887623486399,0.02391200382592061,4.118962219033955,9346.082496413199,12501.0,175098.44,176053.0,11.682603120516498,15.62625,218.87305,220.06625,0.005256064487420022,0.02462936394069823,0.02462936394069823,5729.144548063127,12501.0,21156.0,21156.0,3616.9379483500716,0.0,153942.44,154897.0,821.8971783835485,0.0,34370.0,34370.0,821.9543280726925,0.0,34370.0,34370.0,33370.6213592233,34370.0,34370.0,34370.0,33372.94174757282,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hybsv4,752,0.01509903570754123,0.26595744680851063,3.2127659574468086,152025.39627659574,621530.05,626836.39,631467.0,190.03174534574467,776.9125625,783.5454875,789.33375,0.01511378926413194,0.2912234042553192,0.2912234042553192,4556.014627659574,5877.0,5877.0,5877.0,147469.38164893616,615653.05,620959.39,625590.0,29508.92154255319,110566.0,110566.0,110566.0,29511.98404255319,110566.0,110566.0,110566.0,101327.43835616438,110566.0,110566.0,110566.0,101337.95433789954,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hybsv8,3580,0.007229461422762884,0.055865921787709494,3.8899441340782124,37990.972905027935,488823.4499999939,623961.92,634539.0,47.48871613128492,611.0293124999923,779.9524,793.17375,0.007230959307130343,0.05893854748603352,0.05893854748603352,5422.051675977654,11433.0,11433.0,11433.0,32568.92122905028,477390.4499999939,612528.92,623106.0,6177.80530726257,110566.0,110566.0,110566.0,6178.184078212291,110566.0,110566.0,110566.0,104817.73933649289,110566.0,110566.0,110566.0,104824.16587677725,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hybsv15,10194,0.004721766806788539,0.019619383951343928,4.087600549342751,17542.005199136747,12501.0,633490.14,640717.0,21.927506498920938,15.62625,791.862675,800.89625,0.004721803085235195,0.019815577790857367,0.019815577790857367,5684.037963507946,12501.0,21156.0,21156.0,11857.967235628801,0.0,612334.14,619561.0,2169.2379831273297,0.0,110566.0,110566.0,2169.244457524034,0.0,110566.0,110566.0,109471.34653465346,110566.0,110566.0,110566.0,109471.67326732674,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
8.5,hybptg4,901,0.017053290558156946,0.22197558268590456,3.2519422863485015,251769.6526082131,1286287.0,1288345.0,1289761.0,314.71206576026634,1607.85875,1610.43125,1612.20125,0.01714379650486967,0.2885682574916759,0.2885682574916759,4609.578246392897,5877.0,5877.0,5877.0,247160.0743618202,1280410.0,1282468.0,1283884.0,46385.571587125414,208967.0,208967.0,208967.0,46385.571587125414,208967.0,208967.0,208967.0,160743.84615384616,208967.0,208967.0,208967.0,160743.84615384616,208967.0,208967.0,208967.0,0.06659267480577137,0.06659267480577137,1.0,1.3684794672586016,7.0,28.0,0.0,0.0,0.0
8.5,hybptg8,4443,0.005879869537481338,0.04501462975467027,3.8194913346837724,59280.13234301148,11510.9,1293113.42,1295431.0,74.10016542876436,14.388625,1616.391775,1619.28875,0.0058887759083832425,0.053342336259284265,0.053342336259284265,5322.39635381499,11433.0,11433.0,11433.0,53957.73598919649,77.89999999999964,1281680.42,1283998.0,9406.572135944181,0.0,208967.0,208967.0,9406.572135944181,0.0,208967.0,208967.0,176343.4599156118,208967.0,208967.0,208967.0,176343.4599156118,208967.0,208967.0,208967.0,0.008327706504613999,0.008327706504613999,1.0,0.14967364393427865,0.0,28.0,0.0,0.0,0.0
8.5,hybptg15,10600,0.0037861972479624876,0.018867924528301886,4.10877358490566,29182.27103773585,12501.0,1301258.04,1305911.0,36.47783879716981,15.62625,1626.57255,1632.38875,0.0037872613598303,0.02,0.02,5713.5065094339625,12501.0,21156.0,21156.0,23468.764528301886,0.0,1280102.04,1284755.0,3942.7735849056603,0.0,208967.0,208967.0,3942.7735849056603,0.0,208967.0,208967.0,197138.679245283,208967.0,208967.0,208967.0,197138.679245283,208967.0,208967.0,208967.0,0.0011320754716981133,0.0011320754716981133,1.0,0.019150943396226416,0.0,28.0,0.0,0.0,0.0
9.0,ldpc4,740,0.012752128978090516,0.2702702702702703,3.17027027027027,4490.262162162162,5877.0,5877.0,5877.0,5.612827702702703,7.34625,7.34625,7.34625,0.012752128978090516,0.2702702702702703,0.0,4490.262162162162,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,ldpc8,4689,0.004227168016293957,0.04265301770100235,3.6754105352953723,5118.836852207293,11112.0,11433.0,11433.0,6.398546065259118,13.89,14.29125,14.29125,0.004227168016293957,0.04265301770100235,0.0,5118.836852207293,11112.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,ldpc15,14769,0.002727519079825366,0.013541878258514457,3.8547633556774326,5358.6132439569365,11112.0,21156.0,21156.0,6.698266554946172,13.89,26.445,26.445,0.002727519079825366,0.013541878258514457,0.0,5358.6132439569365,11112.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,ldpc20,19102,0.0025422827406157786,0.010470107842110775,3.891477332216522,5408.622919066066,11112.0,28101.0,28101.0,6.7607786488325825,13.89,35.12625,35.12625,0.0025422827406157786,0.010470107842110775,0.0,5408.622919066066,11112.0,28101.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,ldpc100,29726,0.002150129715305112,0.0067281168001076495,4.500941936352015,6253.968075085783,11112.0,30558.0,139221.0,7.817460093857228,13.89,38.1975,174.02625,0.002150129715305112,0.0067281168001076495,0.0,6253.968075085783,11112.0,30558.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hyb4,764,0.012126450246290157,0.2617801047120419,3.225130890052356,40670.232984293194,159345.0,160230.27,161358.0,50.837791230366484,199.18125,200.2878375,201.6975,0.012139035828247467,0.28403141361256545,0.28403141361256545,4570.880890052356,5877.0,5877.0,5877.0,36099.352094240836,153468.0,154353.27,155481.0,9006.554973821989,34370.0,34370.0,34370.0,9008.848167539267,34370.0,34370.0,34370.0,31709.714285714286,34370.0,34370.0,34370.0,31717.78801843318,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hyb8,5129,0.0037422084192334803,0.03899395593682979,3.660947553129265,10790.396178592318,11112.0,165160.32,166999.0,13.487995223240397,13.89,206.45040000000003,208.74875,0.0037430736697350374,0.04152856307272373,0.04152856307272373,5098.386820042893,11112.0,11433.0,11433.0,5692.009358549425,0.0,153727.32,155566.0,1345.4020276857086,0.0,34370.0,34370.0,1345.567362058881,0.0,34370.0,34370.0,32397.028169014084,34370.0,34370.0,34370.0,32401.009389671362,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hyb15,14168,0.0028500319705378236,0.014116318464144552,3.8428853754940713,7478.680265386787,11112.0,174383.91999999998,175555.0,9.348350331733483,13.89,217.9799,219.44375,0.002850136381177351,0.01432806324110672,0.01432806324110672,5342.36709486166,11112.0,21156.0,21156.0,2136.313170525127,0.0,153227.91999999998,154399.0,485.3801524562394,0.0,34370.0,34370.0,485.3957509881423,0.0,34370.0,34370.0,33876.187192118225,34370.0,34370.0,34370.0,33877.275862068964,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hybsv4,836,0.013685643809631665,0.23923444976076555,3.138755980861244,139721.004784689,623260.25,627074.75,632373.0,174.65125598086127,779.0753125,783.8434374999999,790.46625,0.013700020879929787,0.2631578947368421,0.2631578947368421,4444.205741626794,5877.0,5877.0,5877.0,135276.7990430622,617383.25,621197.75,626496.0,26511.944976076556,110566.0,110566.0,110566.0,26514.745215311006,110566.0,110566.0,110566.0,100745.39090909091,110566.0,110566.0,110566.0,100756.03181818181,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hybsv8,5003,0.005017551599217984,0.03997601439136518,3.7055766540075954,28380.009394363384,11112.0,623752.96,631485.0,35.47501174295423,13.89,779.6912,789.35625,0.005019436562914322,0.043174095542674394,0.043174095542674394,5160.9048570857485,11112.0,11433.0,11433.0,23219.10453727763,0.0,612319.96,620052.0,4435.894063561863,0.0,110566.0,110566.0,4436.2036777933245,0.0,110566.0,110566.0,102744.3425925926,110566.0,110566.0,110566.0,102751.51388888889,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hybsv15,14793,0.0028827928970083004,0.01351990806462516,3.8729128641925237,13578.2214560941,11112.0,633068.48,641831.0,16.972776820117627,13.89,791.3356,802.28875,0.0028829053962433054,0.013790306225917663,0.013790306225917663,5383.902656661935,11112.0,21156.0,21156.0,8194.318799432163,0.0,611912.48,620675.0,1495.1409450415738,0.0,110566.0,110566.0,1495.1589265192997,0.0,110566.0,110566.0,108419.70588235294,110566.0,110566.0,110566.0,108421.00980392157,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.0,hybptg4,1050,0.013477387996618765,0.19047619047619047,3.143809523809524,215666.0,1285464.45,1288231.48,1290114.0,269.5825,1606.8305625,1610.28935,1612.6425,0.01355804451958298,0.24761904761904763,0.24761904761904763,4446.237142857143,5877.0,5877.0,5877.0,211219.76285714286,1279587.45,1282354.48,1284237.0,39803.23809523809,208967.0,208967.0,208967.0,39803.23809523809,208967.0,208967.0,208967.0,160743.84615384616,208967.0,208967.0,208967.0,160743.84615384616,208967.0,208967.0,208967.0,0.05714285714285714,0.05714285714285714,1.0,1.2123809523809523,6.0,28.0,0.0,0.0,0.0
9.0,hybptg8,5397,0.0038993762149254515,0.03705762460626274,3.6772280896794514,48159.566240503984,11112.0,1292260.56,1295371.0,60.19945780062998,13.89,1615.3257,1619.21375,0.003905474825483805,0.04206040392810821,0.04206040392810821,5121.171206225681,11112.0,11433.0,11433.0,43038.3950342783,0.0,1280827.56,1283938.0,7743.820641096906,0.0,208967.0,208967.0,7743.820641096906,0.0,208967.0,208967.0,184111.89427312775,208967.0,208967.0,208967.0,184111.89427312775,208967.0,208967.0,208967.0,0.005002779321845469,0.005002779321845469,1.0,0.09801741708356494,0.0,28.0,0.0,0.0,0.0
9.0,hybptg15,16189,0.0026071582866735795,0.012354067576749644,3.8575576008400767,20755.23058867132,11112.0,1276046.2399999744,1306817.0,25.94403823583915,13.89,1595.057799999968,1633.52125,0.0026077636542600883,0.012971770955587127,0.012971770955587127,5362.31144604361,11112.0,21156.0,21156.0,15392.91914262771,0.0,1254890.2399999744,1285661.0,2581.592439310643,0.0,208967.0,208967.0,2581.592439310643,0.0,208967.0,208967.0,199016.19047619047,208967.0,208967.0,208967.0,199016.19047619047,208967.0,208967.0,208967.0,0.0006177033788374823,0.0006177033788374823,1.0,0.010748038791772191,0.0,28.0,0.0,0.0,0.0
9.5,ldpc4,901,0.01029346091456567,0.22197558268590456,3.1498335183129855,4446.372918978912,5877.0,5877.0,5877.0,5.557966148723642,7.34625,7.34625,7.34625,0.01029346091456567,0.22197558268590456,0.0,4446.372918978912,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,ldpc8,7199,0.0026433908473481277,0.02778163633838033,3.536602305875816,4921.258508126129,9723.0,11433.0,11433.0,6.151573135157661,12.15375,14.29125,14.29125,0.0026433908473481277,0.02778163633838033,0.0,4921.258508126129,9723.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,ldpc15,22371,0.0018740416785361649,0.008940145724375308,3.6282687407804746,5042.535067721604,9723.0,19446.0,21156.0,6.303168834652005,12.15375,24.3075,26.445,0.0018740416785361649,0.008940145724375308,0.0,5042.535067721604,9723.0,19446.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,ldpc20,27712,0.0016076174891017669,0.007217090069284064,3.6749422632794455,5106.81148960739,9723.0,20835.0,28101.0,6.383514362009238,12.15375,26.04375,35.12625,0.0016076174891017669,0.007217090069284064,0.0,5106.81148960739,9723.0,20835.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,ldpc100,45614,0.0013434056760835652,0.004384618757399044,4.049568115052396,5626.257574428903,9723.0,19446.0,139221.0,7.032821968036129,12.15375,24.3075,174.02625,0.0013434056760835652,0.004384618757399044,0.0,5626.257574428903,9723.0,19446.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,hyb4,1108,0.009788947514579283,0.18050541516245489,3.0342960288808665,29634.49097472924,158969.55,159822.15,160846.0,37.043113718411554,198.7119375,199.7776875,201.0575,0.009801130295003525,0.20397111913357402,0.20397111913357402,4280.111913357401,5877.0,5877.0,5877.0,25354.37906137184,153092.55,153945.15,154969.0,6214.46750902527,34370.0,34370.0,34370.0,6216.841155234657,34370.0,34370.0,34370.0,30467.389380530974,34370.0,34370.0,34370.0,30479.026548672566,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,hyb8,7631,0.0024458879577928397,0.02620888481195125,3.537151094220941,8678.732145197222,9723.0,164745.0,166647.0,10.848415181496527,12.15375,205.93125,208.30875,0.0024465906738242254,0.02765037347660857,0.02765037347660857,4921.978639758879,9723.0,11433.0,11433.0,3756.7535054383434,0.0,153312.0,155214.0,901.1788756388415,0.0,34370.0,34370.0,901.2491154501377,0.0,34370.0,34370.0,32591.924170616112,34370.0,34370.0,34370.0,32594.464454976303,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,hyb15,24093,0.0016948009893614905,0.008301166313867098,3.632465861453534,6310.979413107541,9723.0,19446.0,176199.0,7.888724266384427,12.15375,24.3075,220.24875,0.0016950312362082139,0.008716224629560454,0.008716224629560454,5048.292989665048,9723.0,19446.0,21156.0,1262.6864234424936,0.0,0.0,155043.0,286.3929357074669,0.0,0.0,34370.0,286.4424936703607,0.0,0.0,34370.0,32857.45238095238,34370.0,34370.0,34370.0,32863.13809523809,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,hybsv4,1169,0.008473806824221379,0.1710863986313088,3.0521813515825493,98085.00769888794,619772.7999999999,627741.76,632174.0,122.60625962360992,774.716,784.6772,790.2175,0.008486144785661138,0.1958939264328486,0.1958939264328486,4302.361847733106,5877.0,5877.0,5877.0,93782.64585115483,613895.7999999999,621864.76,626297.0,18938.076988879384,110566.0,110566.0,110566.0,18940.57399486741,110566.0,110566.0,110566.0,96675.1615720524,110566.0,110566.0,110566.0,96687.90829694323,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,hybsv8,6154,0.003268878614573097,0.032499187520311994,3.537699057523562,23833.530549236268,9723.0,623790.88,633474.0,29.79191318654534,12.15375,779.7386,791.8425,0.003270320886208614,0.03444913877153071,0.03444913877153071,4924.9221644458885,9723.0,11433.0,11433.0,18908.60838479038,0.0,612357.88,622041.0,3612.3734156646083,0.0,110566.0,110566.0,3612.559148521287,0.0,110566.0,110566.0,104861.06603773584,110566.0,110566.0,110566.0,104866.4575471698,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,hybsv15,22985,0.0018326124060842356,0.008701326952360235,3.629323471829454,10232.356797911681,9723.0,19446.0,642598.0,12.790445997389602,12.15375,24.3075,803.2475,0.001832837662329304,0.009005873395692842,0.009005873395692842,5044.021187731129,9723.0,19446.0,21156.0,5188.335610180553,0.0,0.0,621442.0,965.5485751577115,0.0,0.0,110566.0,965.5748966717424,0.0,0.0,110566.0,107213.2077294686,110566.0,110566.0,110566.0,107216.13043478261,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
9.5,hybptg4,1222,0.009056867924345577,0.16366612111292964,3.0711947626841245,180823.28641571195,1203318.2,1287840.14,1289882.0,226.0291080196399,1504.14775,1609.800175,1612.3525,0.009118757202761988,0.2127659574468085,0.2127659574468085,4334.187397708674,5877.0,5877.0,5877.0,176489.09901800327,1197441.2,1281963.14,1284005.0,34200.818330605565,208967.0,208967.0,208967.0,34200.818330605565,208967.0,208967.0,208967.0,160743.84615384616,208967.0,208967.0,208967.0,160743.84615384616,208967.0,208967.0,208967.0,0.049099836333878884,0.049099836333878884,1.0,0.997545008183306,0.0,28.0,0.0,0.0,0.0
9.5,hybptg8,7500,0.002959516765285996,0.02666666666666667,3.552,36126.979466666664,9723.0,1291707.21,1297294.0,45.15872433333333,12.15375,1614.6340125,1621.6175,0.002965507889546351,0.031733333333333336,0.031733333333333336,4943.9144,9723.0,11433.0,11433.0,31183.065066666666,0.0,1280274.21,1285861.0,5572.453333333333,0.0,208967.0,208967.0,5572.453333333333,0.0,208967.0,208967.0,175602.52100840336,208967.0,208967.0,208967.0,175602.52100840336,208967.0,208967.0,208967.0,0.005066666666666666,0.005066666666666666,1.0,0.10386666666666666,0.0,28.0,0.0,0.0,0.0
9.5,hybptg15,22834,0.0018007102846217594,0.008758868354208636,3.637864587895244,15841.55837785758,9723.0,19446.0,1305498.0,19.801947972321972,12.15375,24.3075,1631.8725,0.001801252855054204,0.009240606113690111,0.009240606113690111,5055.960147148989,9723.0,19446.0,21156.0,10785.598230708592,0.0,0.0,1284342.0,1830.314443373916,0.0,0.0,208967.0,1830.314443373916,0.0,0.0,208967.0,198072.98578199052,208967.0,208967.0,208967.0,198072.98578199052,208967.0,208967.0,208967.0,0.000481737759481475,0.000481737759481475,1.0,0.00989752124025576,0.0,28.0,0.0,0.0,0.0
10.0,ldpc4,1164,0.005772757426950528,0.1718213058419244,2.966494845360825,4175.615979381443,5877.0,5877.0,5877.0,5.219519974226804,7.34625,7.34625,7.34625,0.005772757426950528,0.1718213058419244,0.0,4175.615979381443,5877.0,5877.0,5877.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,ldpc8,9109,0.001979823095826288,0.02195630694917115,3.3397738500384238,4645.993852234054,8334.0,11433.0,11433.0,5.807492315292568,10.4175,14.29125,14.29125,0.001979823095826288,0.02195630694917115,0.0,4645.993852234054,8334.0,11433.0,11433.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,ldpc15,27335,0.0013600091674306192,0.007316627034936894,3.468264130235961,4819.767514175965,9723.0,18057.0,21156.0,6.024709392719956,12.15375,22.57125,26.445,0.0013600091674306192,0.007316627034936894,0.0,4819.767514175965,9723.0,18057.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,ldpc20,48865,0.001038034537855473,0.004092909035096695,3.456031924690474,4801.742167195334,8334.0,15279.0,28101.0,6.002177708994168,10.4175,19.09875,35.12625,0.001038034537855473,0.004092909035096695,0.0,4801.742167195334,8334.0,15279.0,28101.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,ldpc100,70531,0.0008904085483750944,0.0028356325587330393,3.725539124640229,5175.684082176632,8334.0,16668.0,139221.0,6.46960510272079,10.4175,20.835,174.02625,0.0008904085483750944,0.0028356325587330393,0.0,5175.684082176632,8334.0,16668.0,139221.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,hyb4,1201,0.007087751085141081,0.16652789342214822,3.0208159866777686,27354.333055786843,158871.0,159922.0,161261.0,34.192916319733555,198.58875,199.9025,201.57625,0.007097450842246846,0.18484596169858453,0.18484596169858453,4255.248959200666,5877.0,5877.0,5877.0,23099.08409658618,152994.0,154045.0,155384.0,5728.029142381349,34370.0,34370.0,34370.0,5729.275603663614,34370.0,34370.0,34370.0,30988.12162162162,34370.0,34370.0,34370.0,30994.864864864863,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,hyb8,10655,0.001684887640605433,0.018770530267480056,3.3501642421398405,7301.753261379634,8334.0,164145.12,167021.0,9.127191576724544,10.4175,205.18139999999997,208.77625,0.0016855644626102698,0.020366025340215862,0.020366025340215862,4659.915626466448,8334.0,11433.0,11433.0,2641.8376349131863,0.0,152712.12,155588.0,646.3995307367433,0.0,34370.0,34370.0,646.5247301736274,0.0,34370.0,34370.0,31739.11059907834,34370.0,34370.0,34370.0,31745.25806451613,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,hyb15,31572,0.001301758280312793,0.0063347269732674525,3.4565120993285188,5763.014791587482,9723.0,16668.0,175868.0,7.203768489484354,12.15375,20.835,219.835,0.001301828562046964,0.006461421512732801,0.006461421512732801,4803.1694222729,9723.0,16668.0,21156.0,959.8453693145825,0.0,0.0,154712.0,217.77673254782718,0.0,0.0,34370.0,217.78531610287595,0.0,0.0,34370.0,33704.151960784315,34370.0,34370.0,34370.0,33705.48039215686,34370.0,34370.0,34370.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,hybsv4,1163,0.006985129511007545,0.17196904557179707,3.00859845227859,99616.51074806535,620214.5,626312.52,632524.0,124.5206384350817,775.2681249999999,782.8906499999999,790.655,0.006995941174375595,0.19174548581255374,0.19174548581255374,4240.493551160791,5877.0,5877.0,5877.0,95376.01719690456,614337.5,620435.52,626647.0,19089.464316423044,110566.0,110566.0,110566.0,19091.4660361135,110566.0,110566.0,110566.0,99556.26457399104,110566.0,110566.0,110566.0,99566.70403587444,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,hybsv8,9526,0.0020335966218893915,0.020995171110644553,3.3998530338022257,16807.144656728953,9375.75,623426.5,635499.0,21.008930820911193,11.719687500000001,779.283125,794.37375,0.0020340819022867346,0.021834977955070334,0.021834977955070334,4729.404891874869,9375.75,11433.0,11433.0,12077.739764854083,0.0,611993.5,624066.0,2322.3748687801803,0.0,110566.0,110566.0,2322.450136468612,0.0,110566.0,110566.0,106360.30288461539,110566.0,110566.0,110566.0,106363.75,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,hybsv15,30416,0.001432746001014726,0.006575486586007364,3.4763611257233036,8807.013545502366,9723.0,16668.0,642853.0,11.00876693187796,12.15375,20.835,803.56625,0.001432934462631004,0.006838506049447659,0.006838506049447659,4830.860764071541,9723.0,16668.0,21156.0,3976.152781430826,0.0,0.0,621697.0,728.4935560231457,0.0,0.0,110566.0,728.5201209889532,0.0,0.0,110566.0,106528.17307692308,110566.0,110566.0,110566.0,106532.05769230769,110566.0,110566.0,110566.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
10.0,hybptg4,1444,0.006537329533347539,0.13850415512465375,3.0401662049861495,148870.09418282547,1112574.9999999993,1287676.0,1291026.0,186.08761772853182,1390.718749999999,1609.595,1613.7825,0.006599180039010638,0.1883656509695291,0.1883656509695291,4283.25623268698,5877.0,5877.0,5877.0,144586.8379501385,1106697.9999999993,1281799.0,1285149.0,28870.616343490306,208967.0,208967.0,208967.0,28870.616343490306,208967.0,208967.0,208967.0,153269.00735294117,208967.0,208967.0,208967.0,153269.00735294117,208967.0,208967.0,208967.0,0.04986149584487535,0.04986149584487535,1.0,1.0249307479224377,0.0,28.0,0.0,0.0,0.0
10.0,hybptg8,11521,0.0019247396958165922,0.017359604201024215,3.3987501084975262,24955.190521656106,9723.0,1210090.5999999975,1296302.0,31.193988152070126,12.15375,1512.613249999997,1620.3775,0.0019287682282264082,0.021005121083239302,0.021005121083239302,4727.606544570784,9723.0,11433.0,11433.0,20227.583977085324,0.0,1198657.5999999975,1284869.0,3627.5844110754274,0.0,208967.0,208967.0,3627.5844110754274,0.0,208967.0,208967.0,172700.0,208967.0,208967.0,208967.0,172700.0,208967.0,208967.0,208967.0,0.0036455168822150854,0.0036455168822150854,1.0,0.06987240690912247,0.0,28.0,0.0,0.0,0.0
